Unnamed: 0,UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Reason
7659,7660,P07660,L,301.6123492,304.9751371,2382,46.98863483,24,normal
4222,4223,P04223,H,288.3723544,292.3205285,1540,54.54400676,158,OSF
3231,3232,P03232,H,275.1848993,286.5326092,959,79.40115865,275,PWF
2984,2985,P02985,H,275.779696,284.505389,1354,45.27778511,285,PWF
5753,5754,P05754,M,270.8236899,278.4488061,1254,88.09719438,300,RNF
483,484,P00484,M,293.2138653,298.825432,807,65.88355546,314,TWF
2007,2008,P02008,H,275.6106757,286.4347971,1376,72.43431053,304,HDF
2853,2854,P02854,M,283.105212,285.5172617,1239,76.35372032,253,PWF
3463,3464,P03464,M,288.6704833,284.1547688,809,84.92674697,280,PWF
7979,7980,P07980,L,300.4885095,314.0454601,2729,18.07147032,3,normal
965,966,P00966,M,289.4102126,294.6790287,818,91.89761503,184,TWF
738,739,P00739,H,292.0406599,295.2037802,1049,85.26795952,161,TWF
5116,5117,P05117,M,299.4823995,304.8416736,1584,59.04741308,152,OSF
7340,7341,P07341,H,306.3383444,304.4871039,2245,18.22484667,13,normal
5467,5468,P05468,M,266.8589012,272.3367295,1158,73.29022386,346,RNF
1429,1430,P01430,M,277.9838386,285.4645828,928,77.35079077,204,HDF
3473,3474,P03474,L,275.3267672,294.0163352,1049,54.79574886,353,PWF
1112,1113,P01113,H,283.1481987,288.6189646,1498,69.94366856,332,TWF
7124,7125,P07125,M,293.5197923,311.1328713,2970,35.85832736,34,normal
960,961,P00961,L,282.319669,288.2761696,879,62.12664837,182,TWF
3013,3014,P03014,L,283.2986886,288.8754975,1370,56.63283112,353,PWF
3790,3791,P03791,L,278.0191146,287.2711705,939,70.80809511,332,PWF
4551,4552,P04552,H,293.5308758,296.9995163,1975,36.37583953,146,OSF
6298,6299,P06299,H,275.6886462,274.685528,1027,94.70354121,411,RNF
6704,6705,P06705,M,305.9090361,310.5250832,2964,48.88382319,42,normal
7763,7764,P07764,M,299.2881288,301.94235,2645,47.17522084,8,normal
652,653,P00653,L,287.0040932,297.2834571,970,74.84738323,325,TWF
1274,1275,P01275,M,281.4637658,286.0066763,911,92.67260533,171,TWF
4036,4037,P04037,H,285.37641,292.6199508,1566,40.79421642,264,OSF
1700,1701,P01701,H,281.1756845,286.2987999,1098,74.33726451,392,HDF
7802,7803,P07803,M,291.0912757,310.3862544,2728,38.16999171,23,normal
5617,5618,P05618,H,272.2499064,275.8170429,523,66.61890433,254,RNF
7253,7254,P07254,M,309.1552382,312.5612247,2649,46.79526646,34,normal
4393,4394,P04394,M,299.3017972,295.3651308,1627,58.52019458,265,OSF
2905,2906,P02906,H,288.6303813,294.4240624,883,40.04899997,255,PWF
1035,1036,P01036,H,285.7898475,293.7461791,1477,68.17751342,226,TWF
1930,1931,P01931,H,284.6976005,284.197588,799,72.92314643,222,HDF
1555,1556,P01556,M,272.399305,280.8566996,1157,46.15935807,253,HDF
1374,1375,P01375,M,270.0622651,288.5889285,644,71.34085767,382,HDF
731,732,P00732,H,285.7917513,296.0146951,957,94.45335573,154,TWF
7982,7983,P07983,H,292.3847832,297.6376843,2131,18.64755519,41,normal
1995,1996,P01996,H,277.6781189,285.5447127,1229,80.62694232,283,HDF
7226,7227,P07227,L,295.0317822,305.53232,2058,48.94838751,37,normal
3938,3939,P03939,H,288.1954747,291.1549817,1306,59.44059677,243,PWF
62,63,P00063,M,283.0740194,299.8373204,922,60.13864544,277,TWF
3103,3104,P03104,L,287.8555372,288.4909605,1428,64.16482158,188,PWF
2150,2151,P02151,M,284.1017064,284.7456727,1048,51.97300981,350,HDF
2805,2806,P02806,M,288.5704133,284.1635199,1265,65.52882634,346,PWF
147,148,P00148,M,293.985972,297.9838674,1477,67.19337402,242,TWF
3323,3324,P03324,H,287.0157809,289.294984,880,64.47711513,251,PWF
1508,1509,P01509,H,271.0586822,279.2412996,1385,88.47897829,353,HDF
209,210,P00210,M,287.7918537,292.6994868,1384,63.67886194,153,TWF
4226,4227,P04227,M,287.8285423,299.2768126,1234,63.79897073,221,OSF
280,281,P00281,M,281.3506278,295.6238241,828,61.87974438,182,TWF
987,988,P00988,L,293.1632865,291.7085161,877,84.71708518,159,TWF
994,995,P00995,M,290.2698882,294.2885618,1115,86.33382286,239,TWF
3322,3323,P03323,M,281.0415807,281.3156001,1570,41.67229063,286,PWF
717,718,P00718,H,280.4741732,293.4325371,840,77.07729885,153,TWF
5384,5385,P05385,M,275.9766243,271.0542258,765,83.71283457,265,RNF
4064,4065,P04065,L,291.5035691,304.9361542,1924,53.0640233,181,OSF
1553,1554,P01554,H,283.5795584,286.4055002,718,60.97736137,290,HDF
5774,5775,P05775,H,270.3894255,284.9811062,1121,92.64882205,334,RNF
1500,1501,P01501,M,276.3304627,278.1407668,1150,51.6257826,206,HDF
7266,7267,P07267,M,299.7110761,302.0045782,2028,33.71493887,18,normal
1333,1334,P01334,M,276.6575315,286.1490515,1110,70.07278338,388,HDF
1598,1599,P01599,M,281.3044865,287.5457008,1161,81.84487893,251,HDF
2733,2734,P02734,H,279.8341023,280.723466,1142,44.59664778,360,PWF
6368,6369,P06369,L,265.9040552,281.7917097,1156,73.24258299,324,RNF
6497,6498,P06498,H,275.7661084,274.9016112,1261,81.1738618,360,RNF
1095,1096,P01096,M,287.4642238,288.7717168,1060,67.81177895,309,TWF
1341,1342,P01342,H,284.2084546,287.8198281,981,53.53213536,309,HDF
4809,4810,P04810,L,290.4753436,290.8997927,2429,45.91117027,212,OSF
1838,1839,P01839,H,284.6632489,285.1313696,747,67.79694312,379,HDF
4698,4699,P04699,L,290.7710187,297.9376925,2284,27.52577882,127,OSF
2117,2118,P02118,M,271.9224634,280.8888705,912,50.23623794,309,HDF
2339,2340,P02340,M,276.4352421,276.0400355,1104,46.40251242,238,HDF
4354,4355,P04355,H,294.5998771,303.6614184,2341,53.48239848,247,OSF
2206,2207,P02207,H,274.5317783,276.0038739,834,55.55223278,275,HDF
4646,4647,P04647,L,293.3164076,303.9513483,1725,31.65987928,100,OSF
196,197,P00197,M,293.587678,289.1034151,832,64.95217522,270,TWF
3502,3503,P03503,M,283.9972161,284.0658644,778,84.24405053,353,PWF
6819,6820,P06820,H,309.8214324,300.8273719,2227,15.23100813,35,normal
6483,6484,P06484,H,271.0425721,281.7152869,901,90.95610484,424,RNF
2560,2561,P02561,L,276.0520307,283.5533355,618,57.39444719,372,HDF
5021,5022,P05022,L,285.8777531,292.7407936,2186,66.15676628,216,OSF
5034,5035,P05035,M,289.9047957,301.1932926,1968,47.17382421,251,OSF
2423,2424,P02424,M,281.8737318,279.4098936,1142,71.12697223,356,HDF
6086,6087,P06087,H,267.8635438,282.4850668,761,83.28713476,360,RNF
2207,2208,P02208,M,270.9450549,280.0138042,887,66.04091918,226,HDF
1039,1040,P01040,H,280.3671943,285.3446099,892,65.86413381,178,TWF
7686,7687,P07687,M,295.5369765,310.2550396,2730,42.39899334,32,normal
5601,5602,P05602,M,268.6194629,277.5660543,974,75.01237054,309,RNF
5872,5873,P05873,L,269.8489699,283.6450328,546,77.22219317,442,RNF
240,241,P00241,H,289.8281231,288.6116114,1220,57.42706167,190,TWF
1002,1003,P01003,H,293.6326546,297.9762229,1491,59.08930539,298,TWF
6894,6895,P06895,H,305.5622337,297.630471,2285,26.65139946,8,normal
5574,5575,P05575,H,271.7372037,283.0224022,527,107.4758721,281,RNF
4008,4009,P04009,H,294.0427495,293.5496083,1999,50.56225689,275,OSF
7927,7928,P07928,H,293.7077314,299.35388,2681,15.52754896,15,normal
5083,5084,P05084,H,296.3488432,292.2205792,1786,57.56404414,157,OSF
420,421,P00421,L,293.0213498,296.1193853,1450,69.13554728,184,TWF
2110,2111,P02111,L,274.322437,289.3410172,606,87.58788791,331,HDF
963,964,P00964,L,282.3172835,286.880675,1066,98.99112216,185,TWF
7379,7380,P07380,H,302.759937,309.1518682,2901,45.97642808,7,normal
656,657,P00657,H,282.3134255,296.0144787,1331,96.69543248,225,TWF
1539,1540,P01540,M,275.7409971,279.7208962,835,55.04573681,306,HDF
3737,3738,P03738,H,286.4199017,290.3904296,1408,81.32822973,291,PWF
567,568,P00568,M,285.8111902,285.6010789,880,66.28686761,228,TWF
1049,1050,P01050,H,281.0752872,297.8345707,1259,57.10442269,153,TWF
2171,2172,P02172,L,282.4865028,283.6685128,791,88.26215171,296,HDF
4102,4103,P04103,L,298.7302175,298.0378562,2112,56.15915767,174,OSF
4277,4278,P04278,M,296.3256846,300.1369723,2380,56.23547916,263,OSF
1105,1106,P01106,M,281.7239249,295.4795093,1113,92.60235594,186,TWF
6225,6226,P06226,L,268.7232755,271.0084525,1136,88.08600599,254,RNF
1118,1119,P01119,M,285.8332665,294.8231658,861,96.32968,327,TWF
1661,1662,P01662,H,270.481981,281.782037,1363,84.67667967,276,HDF
3566,3567,P03567,L,285.2142775,293.4270413,753,52.98758564,324,PWF
711,712,P00712,H,288.8249623,291.9953373,1418,68.52367754,212,TWF
1706,1707,P01707,M,282.7243326,286.613546,826,46.43706159,364,HDF
279,280,P00280,H,282.4327507,287.9610962,1177,72.36268795,218,TWF
5074,5075,P05075,M,288.8037656,299.903757,1697,65.3474688,258,OSF
3721,3722,P03722,H,286.1829386,292.789418,1349,70.50341774,280,PWF
825,826,P00826,L,285.459328,285.7348,1080,55.76020006,174,TWF
4285,4286,P04286,M,294.344146,298.6248123,2383,54.19516506,229,OSF
1681,1682,P01682,M,278.1770759,276.5862016,1296,57.2418007,303,HDF
2894,2895,P02895,H,287.634791,286.681586,1239,49.44106684,339,PWF
3057,3058,P03058,M,285.0509439,280.0536197,879,46.99210569,276,PWF
5734,5735,P05735,H,272.4650341,278.3025401,539,94.36505135,394,RNF
6269,6270,P06270,M,266.9397762,281.4910308,1230,103.6243461,358,RNF
6797,6798,P06798,L,292.0402778,295.5674204,2590,20.60210826,22,normal
4453,4454,P04454,M,292.6726378,296.6559256,1392,39.03496205,221,OSF
3813,3814,P03814,M,282.3727253,285.8114301,1112,48.54437678,220,PWF
7492,7493,P07493,H,306.2033651,313.9640146,2303,37.55555087,43,normal
3807,3808,P03808,H,282.0025035,291.3118508,762,61.88666624,265,PWF
6514,6515,P06515,H,273.2157018,270.3539889,932,72.84464911,396,RNF
7471,7472,P07472,H,309.535732,301.20689,2565,21.75646539,11,normal
1183,1184,P01184,L,287.3608798,294.9137047,1020,99.99937104,331,TWF
4947,4948,P04948,H,288.5753859,303.3280536,2188,25.74856795,194,OSF
2486,2487,P02487,H,283.0504443,286.6983228,906,62.49630933,387,HDF
5426,5427,P05427,H,267.7728812,270.4300487,1140,86.64186879,290,RNF
6649,6650,P06650,M,279.160242,272.8752092,1085,97.93492036,253,RNF
5216,5217,P05217,L,290.3153203,301.9758659,1364,57.23380689,147,OSF
2927,2928,P02928,H,286.7474635,285.2762027,1241,45.12238562,282,PWF
5854,5855,P05855,L,276.0305038,273.1288148,1285,107.663227,350,RNF
5856,5857,P05857,L,276.6845949,280.9080625,736,91.24586664,408,RNF
1728,1729,P01729,H,271.3376211,278.8560696,657,78.68740041,390,HDF
653,654,P00654,M,284.3852344,293.2751692,1289,91.52845236,242,TWF
5907,5908,P05908,H,268.6483831,275.3684945,982,75.83119024,295,RNF
3387,3388,P03388,M,283.1283046,286.5847321,1066,60.36407935,299,PWF
4165,4166,P04166,M,294.3872349,295.3179676,1322,62.66601441,115,OSF
6538,6539,P06539,H,273.1443683,276.6681154,1297,92.80721928,436,RNF
3685,3686,P03686,M,287.2405567,285.820626,1461,58.48184903,343,PWF
5147,5148,P05148,H,287.504002,290.8400416,2387,37.43522544,183,OSF
1498,1499,P01499,H,270.8273387,275.2591005,759,62.80646779,230,HDF
263,264,P00264,L,291.3868983,296.1538197,989,60.0029617,272,TWF
5679,5680,P05680,H,279.3611734,270.8802117,858,96.3662903,347,RNF
7885,7886,P07886,H,294.2653436,307.9593689,2637,11.392339,12,normal
7722,7723,P07723,H,298.4729769,300.7562371,2584,22.68386591,9,normal
1669,1670,P01670,L,282.982713,283.1580625,1229,73.62196229,246,HDF
2269,2270,P02270,M,270.2011717,287.8336249,936,76.6256747,311,HDF
1689,1690,P01690,M,276.6248049,278.5584579,1223,75.85114238,388,HDF
3439,3440,P03440,H,282.3010445,291.047288,801,44.69002133,263,PWF
3282,3283,P03283,M,287.5075546,286.008395,1059,73.06815637,342,PWF
1522,1523,P01523,L,271.2281932,283.1142907,1026,62.91232752,315,HDF
4629,4630,P04630,H,288.9864734,298.6255347,1446,44.57499106,275,OSF
29,30,P00030,L,289.7839796,291.1714332,865,85.51418948,164,TWF
218,219,P00219,L,282.0011512,285.5993807,1301,92.55853058,158,TWF
1865,1866,P01866,H,280.7351883,278.5794176,1212,52.63084421,330,HDF
1923,1924,P01924,H,273.4794024,289.9439177,1045,57.35805534,231,HDF
4955,4956,P04956,L,291.4211768,290.9011859,1881,46.03071546,188,OSF
6987,6988,P06988,H,303.9830391,314.4662941,2087,43.94042284,19,normal
4937,4938,P04938,M,293.8658179,300.7415286,1405,65.98678354,186,OSF
609,610,P00610,L,293.6026632,292.5709679,1151,69.84169497,272,TWF
4533,4534,P04534,H,295.5892512,300.9282744,2438,62.60202491,105,OSF
4782,4783,P04783,H,292.8644931,293.0839606,1822,52.39166031,206,OSF
608,609,P00609,H,283.1096873,293.5664792,1421,98.82637086,252,TWF
4084,4085,P04085,M,294.0917767,297.6537814,2108,34.61452459,101,OSF
4737,4738,P04738,L,297.6867594,298.5155801,1771,42.66885029,266,OSF
7709,7710,P07710,L,290.68232,297.8457953,2635,11.70836612,3,normal
1101,1102,P01102,H,286.2773427,286.764534,1397,57.7742201,251,TWF
7805,7806,P07806,M,309.8553424,302.8212368,2261,13.94842342,45,normal
5344,5345,P05345,H,279.5233065,278.6136971,531,95.82995391,266,RNF
6282,6283,P06283,M,279.5489146,270.5501504,833,77.98428849,305,RNF
4359,4360,P04360,H,292.5797878,294.0932153,1583,54.22424482,104,OSF
227,228,P00228,M,290.5174608,293.7672747,913,96.17301432,178,TWF
7715,7716,P07716,L,291.9031441,299.1683867,2873,29.61150917,48,normal
7237,7238,P07238,H,292.3987604,302.026425,2187,11.04734799,42,normal
703,704,P00704,M,293.0692892,292.4169487,885,63.13090224,197,TWF
4661,4662,P04662,H,298.156076,291.733,1576,33.88965502,257,OSF
7660,7661,P07661,M,296.6265365,296.1572138,2843,49.03688049,11,normal
2774,2775,P02775,H,279.393766,290.2046824,1347,57.04955441,241,PWF
5227,5228,P05228,M,296.7039355,292.7647694,2161,33.08865248,245,OSF
1920,1921,P01921,H,282.5200968,288.3459149,1184,61.45904207,239,HDF
1858,1859,P01859,M,277.2313192,287.388421,624,74.82812874,386,HDF
7546,7547,P07547,M,306.5097569,308.4220496,2998,44.13170375,34,normal
3677,3678,P03678,L,279.851705,288.4357121,1284,38.00537739,188,PWF
3156,3157,P03157,M,283.7545899,283.4351644,1210,74.56748552,199,PWF
4946,4947,P04947,M,289.5106754,293.8002324,1914,63.16949043,219,OSF
2191,2192,P02192,L,274.1688326,276.6273194,1359,73.81793697,239,HDF
7673,7674,P07674,M,295.5319809,302.7285043,2803,35.50822491,29,normal
3576,3577,P03577,L,286.2553075,289.6959038,1038,36.57766014,352,PWF
5952,5953,P05953,M,278.8855416,271.5130778,911,72.2515635,372,RNF
1583,1584,P01584,L,281.2102734,277.1724442,1337,72.11742403,306,HDF
2641,2642,P02642,H,282.9025093,278.9568449,603,59.86301415,373,HDF
3928,3929,P03929,H,289.7856263,289.9257363,1431,52.55302246,201,PWF
2224,2225,P02225,M,275.6439466,288.7266548,1387,52.88982378,244,HDF
5580,5581,P05581,L,265.9502916,277.3125863,716,70.41032119,250,RNF
5200,5201,P05201,H,293.0571142,294.4709583,2294,60.83959606,213,OSF
7279,7280,P07280,L,294.3445471,313.7980386,2746,32.27122858,2,normal
7353,7354,P07354,H,293.7403899,296.8850922,2351,44.67005779,8,normal
5045,5046,P05046,L,293.8210656,301.5883613,2345,66.9361289,243,OSF
5829,5830,P05830,M,266.0051714,276.2601549,658,93.26474529,286,RNF
5090,5091,P05091,L,288.1581082,292.659941,1744,25.45257812,219,OSF
454,455,P00455,L,281.7218445,295.9041304,1138,81.32232945,171,TWF
7152,7153,P07153,H,294.6787102,310.8851781,2110,32.58770017,18,normal
5986,5987,P05987,H,275.4706098,283.716475,727,95.16923379,296,RNF
5770,5771,P05771,M,278.7888153,283.9716288,759,68.58660402,420,RNF
2982,2983,P02983,L,279.1022752,287.670061,1473,83.81947224,278,PWF
4561,4562,P04562,L,286.5928403,299.4077761,1696,34.62506033,263,OSF
4119,4120,P04120,M,296.5905967,290.3648241,2076,65.61247028,126,OSF
6722,6723,P06723,H,309.7956556,304.5546225,2788,35.82046877,30,normal
589,590,P00590,L,285.1560526,291.1282065,1004,88.5261713,163,TWF
6782,6783,P06783,L,295.7201599,309.9247256,2578,45.43142778,5,normal
4750,4751,P04751,L,289.3633519,290.4969226,1309,59.89111086,206,OSF
4374,4375,P04375,H,293.5459069,297.2851909,1567,61.58058898,189,OSF
2878,2879,P02879,L,279.5269897,286.2571944,1123,44.71389761,195,PWF
1406,1407,P01407,H,281.8728761,285.038463,986,67.46008386,228,HDF
6525,6526,P06526,L,273.490962,270.8505634,1293,68.40213644,309,RNF
3975,3976,P03976,M,276.6053629,283.1175965,819,39.82147094,340,PWF
4257,4258,P04258,L,299.8399326,300.478969,1825,37.296604,241,OSF
5860,5861,P05861,L,271.2455885,271.2961703,934,68.21606981,277,RNF
7792,7793,P07793,M,304.1821798,308.8342823,2317,48.60368183,10,normal
6730,6731,P06731,M,299.0258026,295.8911757,2671,13.45014273,7,normal
3940,3941,P03941,H,281.4524989,284.1028858,911,59.87536627,299,PWF
7401,7402,P07402,L,295.6582691,307.1606677,2322,18.677993,2,normal
2884,2885,P02885,H,286.6379207,282.0735523,828,59.16573505,323,PWF
5575,5576,P05576,L,276.2831078,279.0467586,1162,77.23026835,250,RNF
3001,3002,P03002,H,287.9868907,286.2429574,828,75.68243236,369,PWF
2998,2999,P02999,H,284.3637227,281.1105533,1129,81.5178381,224,PWF
1871,1872,P01872,M,283.7749142,276.7743129,1014,61.27941101,317,HDF
763,764,P00764,M,286.1662675,290.6156234,1445,61.51585765,340,TWF
5167,5168,P05168,L,299.0810674,295.6786154,1598,56.6605215,251,OSF
3542,3543,P03543,M,277.4725039,289.0123648,1067,55.10249201,193,PWF
3746,3747,P03747,L,281.1385525,285.2360846,1355,50.66553772,343,PWF
3775,3776,P03776,M,281.7999922,286.1541607,1183,82.82212974,329,PWF
1428,1429,P01429,H,274.739946,275.7113329,1190,59.50282991,256,HDF
3662,3663,P03663,L,285.5652362,288.0970649,1462,35.49213159,187,PWF
6855,6856,P06856,L,300.5711961,307.1048271,2959,15.55636505,29,normal
4352,4353,P04353,L,287.2446333,302.8206789,1913,57.75197108,156,OSF
5261,5262,P05262,M,286.4675096,293.5544381,2461,50.59702037,151,OSF
670,671,P00671,L,293.2730857,287.9246483,1461,69.33938641,309,TWF
5863,5864,P05864,H,269.4077277,270.1744466,658,101.4909896,343,RNF
3386,3387,P03387,M,276.5282712,285.7204251,1216,76.8191643,284,PWF
383,384,P00384,M,283.2239945,285.8985738,1194,81.11852346,196,TWF
1564,1565,P01565,H,277.9572415,285.7054482,1195,87.63060105,205,HDF
6975,6976,P06976,M,297.8887017,307.6285254,2802,42.63967746,32,normal
1987,1988,P01988,M,284.95779,275.9029281,1034,79.35931409,243,HDF
5211,5212,P05212,M,293.7656634,295.6140314,2117,67.596081,171,OSF
1291,1292,P01292,L,289.7321456,287.5941107,1171,56.85396145,314,TWF
2987,2988,P02988,L,285.1814374,285.5093049,961,41.32558863,356,PWF
5394,5395,P05395,M,279.2969491,275.949347,837,83.19181832,332,RNF
6758,6759,P06759,M,294.8457949,302.3556475,2785,37.81890821,26,normal
4115,4116,P04116,H,299.4719079,297.3619619,2143,65.44749654,113,OSF
5571,5572,P05572,H,271.161191,273.5596831,846,72.61439961,415,RNF
6331,6332,P06332,L,268.3773704,280.5731794,859,82.33843268,431,RNF
356,357,P00357,M,288.5384991,285.1361044,872,94.07302199,174,TWF
1507,1508,P01508,M,278.7076105,280.0444207,684,46.92555862,248,HDF
4209,4210,P04210,M,291.1125377,299.2090949,2406,51.75313905,189,OSF
317,318,P00318,H,281.2129106,299.0505992,1346,70.09560288,322,TWF
7459,7460,P07460,M,298.7346715,295.7075914,2287,11.70257943,14,normal
885,886,P00886,H,280.8490926,285.3326585,1321,75.70177905,217,TWF
4679,4680,P04680,M,285.908171,304.2960141,2165,26.11648335,108,OSF
839,840,P00840,L,283.9893831,286.1811603,1342,83.75803422,227,TWF
2682,2683,P02683,M,275.2875978,293.9429797,1353,57.62124809,289,PWF
175,176,P00176,L,289.6921695,293.3829797,990,55.84463701,238,TWF
3088,3089,P03089,H,280.2959484,291.5661451,1521,84.07770666,215,PWF
1836,1837,P01837,L,276.0790929,288.5359302,733,71.02184383,279,HDF
7338,7339,P07339,L,293.3127942,312.7320997,2674,39.53772352,49,normal
624,625,P00625,M,280.7721959,295.0568353,1155,71.68085983,166,TWF
7967,7968,P07968,H,299.2947832,308.8603452,2946,14.33018617,7,normal
5527,5528,P05528,M,266.3792219,279.7570842,985,65.76047031,430,RNF
2794,2795,P02795,H,277.505332,292.5047812,868,71.42900211,245,PWF
3802,3803,P03803,H,280.4340522,289.4521112,923,70.9144368,193,PWF
81,82,P00082,L,290.3924312,289.3639628,1141,78.4396385,220,TWF
371,372,P00372,H,281.8175862,289.2068009,905,57.69188013,166,TWF
1524,1525,P01525,M,279.9663022,286.7995951,1140,46.74391532,213,HDF
4019,4020,P04020,H,288.7557805,293.5429687,1530,47.32588933,125,OSF
6973,6974,P06974,M,304.6879524,312.0170366,2879,45.32484958,43,normal
1452,1453,P01453,H,283.9498873,279.2156671,703,88.83244742,379,HDF
6342,6343,P06343,L,275.3227529,275.0923266,933,77.19191809,259,RNF
5126,5127,P05127,H,293.7912787,297.9754219,1353,26.61752127,119,OSF
6420,6421,P06421,L,268.9141105,277.1851578,755,77.30029028,447,RNF
6396,6397,P06397,L,265.8972291,272.0945095,1105,109.7744514,448,RNF
